,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainTomorrow_predict
2866,20.6,27.6,0.0,9.2,10.6,45.0,41.0,22.5,45.0,11.0,24.0,64.0,55.0,1021.7,1019.4,1.0,1.0,24.6,27.2,0,0,0
2867,20.8,27.9,0.0,9.8,10.5,45.0,46.0,0.0,45.0,4.0,20.0,64.0,59.0,1022.9,1021.2,2.0,1.0,24.9,26.3,0,0,0
2868,21.0,28.3,0.0,8.0,11.8,72.5,44.0,90.0,45.0,7.0,26.0,71.0,57.0,1021.6,1018.8,2.0,1.0,24.5,26.8,0,0,0
2869,22.4,28.1,0.0,8.8,10.8,72.5,33.0,45.0,72.5,7.0,20.0,61.0,57.0,1023.4,1022.6,1.0,3.0,26.2,27.0,0,0,0
2870,22.9,29.3,0.0,9.2,10.1,22.5,43.0,0.0,45.0,13.0,24.0,71.0,55.0,1021.6,1017.9,4.0,4.0,24.8,29.1,0,0,0
2871,22.0,30.6,0.0,8.0,6.5,135.0,31.0,157.5,157.5,2.0,24.0,84.0,59.0,1019.7,1018.9,7.0,7.0,24.0,28.5,0,0,0
2872,22.8,27.8,0.0,5.8,2.3,72.5,37.0,72.5,72.5,6.0,19.0,79.0,66.0,1020.1,1017.9,8.0,7.0,23.8,26.8,0,0,0
2873,21.8,28.7,0.0,4.6,10.7,45.0,43.0,292.5,90.0,9.0,24.0,73.0,60.0,1019.6,1018.0,1.0,2.0,24.6,27.6,0,0,0
2874,22.6,27.7,0.0,9.0,7.7,72.5,30.0,45.0,72.5,11.0,20.0,63.0,63.0,1020.5,1017.9,4.0,7.0,25.8,26.2,0,0,0
2875,21.8,30.7,0.0,7.2,4.9,202.5,41.0,292.5,135.0,9.0,20.0,84.0,54.0,1016.3,1014.3,7.0,6.0,22.9,29.9,0,1,0
2876,19.9,25.6,16.8,7.0,4.5,202.5,44.0,225.0,180.0,11.0,26.0,89.0,66.0,1019.5,1018.6,7.0,6.0,20.2,24.3,1,1,1
2877,19.7,26.2,23.0,6.0,7.6,112.5,39.0,180.0,202.5,9.0,20.0,88.0,58.0,1019.7,1018.0,8.0,4.0,20.7,25.4,1,1,0
2878,19.0,26.1,13.6,5.2,7.5,0.0,0.0,315.0,90.0,4.0,15.0,92.0,59.0,1017.0,1012.9,7.0,4.0,19.6,25.5,1,1,0
2879,19.6,28.2,3.4,5.6,4.4,202.5,52.0,22.5,22.5,11.0,13.0,71.0,67.0,1003.6,997.6,7.0,7.0,23.4,26.4,1,1,1
2880,16.2,24.4,4.8,5.4,11.0,270.0,44.0,247.5,135.0,20.0,22.0,43.0,36.0,1010.9,1011.2,1.0,1.0,18.4,23.8,1,0,0
2881,17.4,22.0,0.2,7.8,3.4,180.0,52.0,202.5,180.0,15.0,20.0,63.0,81.0,1017.5,1016.8,7.0,8.0,18.6,18.1,0,1,1
2882,15.4,21.2,61.2,5.8,2.7,180.0,43.0,247.5,202.5,19.0,24.0,91.0,65.0,1018.8,1016.5,8.0,7.0,15.6,20.7,1,1,1
2883,14.3,23.8,25.4,2.8,6.9,180.0,50.0,270.0,180.0,20.0,19.0,74.0,63.0,1017.5,1015.5,3.0,7.0,17.1,21.5,1,1,1
2884,14.9,25.3,1.6,4.2,9.5,270.0,33.0,270.0,112.5,20.0,15.0,66.0,51.0,1018.2,1016.9,1.0,3.0,18.3,23.9,1,0,0
2885,16.5,27.4,0.0,5.2,9.3,72.5,31.0,270.0,90.0,11.0,24.0,73.0,51.0,1020.7,1019.0,6.0,3.0,19.4,25.8,0,0,0
2886,19.3,25.2,0.0,6.8,0.3,180.0,24.0,292.5,292.5,11.0,9.0,78.0,62.0,1018.9,1016.3,7.0,7.0,20.4,22.9,0,0,1
2887,17.1,26.0,0.0,3.0,10.2,72.5,28.0,292.5,72.5,17.0,17.0,71.0,59.0,1018.6,1016.0,2.0,2.0,20.0,24.5,0,0,0
2888,19.3,24.2,0.2,4.0,5.7,112.5,41.0,180.0,90.0,9.0,20.0,83.0,63.0,1018.2,1017.0,5.0,6.0,22.2,23.0,0,1,0
2889,19.4,26.0,34.8,5.8,4.1,202.5,26.0,180.0,112.5,15.0,20.0,88.0,64.0,1018.7,1015.7,6.0,6.0,20.6,26.0,1,0,1
2890,20.6,23.3,0.0,4.0,0.0,202.5,37.0,202.5,202.5,13.0,19.0,84.0,84.0,1017.5,1016.0,7.0,8.0,21.2,21.1,0,1,1
2891,19.0,28.7,7.0,1.4,7.5,292.5,30.0,270.0,315.0,17.0,7.0,81.0,31.0,1015.0,1012.0,1.0,6.0,20.5,26.8,1,1,0
2892,16.5,25.6,1.2,6.8,10.6,157.5,39.0,270.0,157.5,20.0,20.0,51.0,42.0,1017.1,1016.2,1.0,2.0,19.9,24.7,1,0,0
2893,16.6,25.6,0.0,5.4,10.2,45.0,37.0,270.0,72.5,15.0,28.0,69.0,58.0,1019.1,1015.1,3.0,1.0,20.2,24.9,0,0,0
2894,18.3,31.2,0.0,6.8,10.3,157.5,35.0,270.0,225.0,19.0,9.0,63.0,19.0,1016.4,1014.6,7.0,3.0,19.9,29.7,0,0,0
2895,19.5,25.2,0.0,6.8,6.7,157.5,35.0,202.5,112.5,17.0,19.0,74.0,64.0,1024.6,1022.1,6.0,2.0,21.2,23.3,0,1,0
2896,18.7,23.5,94.4,3.4,0.8,72.5,33.0,135.0,112.5,6.0,17.0,91.0,71.0,1023.2,1019.6,8.0,7.0,19.5,23.3,1,1,1
2897,18.6,26.2,6.4,3.0,10.4,0.0,0.0,22.5,22.5,9.0,24.0,64.0,58.0,1020.1,1015.2,1.0,3.0,23.5,25.6,1,0,0
2898,19.9,34.2,0.0,6.8,10.6,45.0,43.0,112.5,22.5,7.0,26.0,54.0,46.0,1015.9,1011.6,1.0,1.0,25.0,29.3,0,0,0
2899,19.9,20.5,0.2,8.4,0.0,157.5,43.0,157.5,157.5,26.0,19.0,59.0,54.0,1023.2,1022.3,8.0,7.0,20.1,19.9,0,0,0
2900,17.7,20.6,0.0,4.0,0.0,72.5,31.0,270.0,90.0,13.0,2.0,71.0,70.0,1023.5,1021.2,8.0,8.0,18.8,20.5,0,0,0
2901,16.0,25.0,0.4,1.2,9.5,112.5,26.0,292.5,135.0,17.0,15.0,65.0,57.0,1022.0,1018.8,2.0,7.0,19.3,24.0,0,0,0
2902,16.1,27.3,0.0,3.8,9.6,0.0,0.0,292.5,90.0,19.0,19.0,70.0,51.0,1019.8,1015.5,5.0,3.0,19.3,23.7,0,0,0
2903,16.1,26.5,0.0,6.4,9.4,247.5,31.0,292.5,135.0,15.0,19.0,51.0,46.0,1017.5,1016.4,3.0,6.0,19.6,24.1,0,1,0
2904,17.4,22.9,8.2,5.6,5.7,180.0,35.0,135.0,157.5,7.0,22.0,85.0,68.0,1023.1,1021.8,7.0,5.0,18.3,20.5,1,0,0
2905,15.5,24.2,0.6,4.2,8.3,112.5,28.0,292.5,112.5,11.0,19.0,72.0,57.0,1027.4,1026.3,6.0,2.0,19.7,22.5,0,0,0
2906,15.7,22.9,0.6,3.4,2.4,72.5,33.0,180.0,45.0,6.0,15.0,88.0,62.0,1030.2,1027.5,7.0,7.0,18.6,22.3,0,0,0
2907,16.5,24.6,1.0,3.4,9.9,45.0,33.0,270.0,45.0,2.0,19.0,66.0,51.0,1026.4,1021.8,6.0,5.0,21.3,24.2,0,0,0
2908,16.6,25.5,0.0,5.0,9.3,157.5,28.0,270.0,72.5,7.0,11.0,69.0,49.0,1021.2,1017.8,6.0,7.0,19.8,24.7,0,0,0
2909,19.1,23.2,0.0,4.6,3.2,202.5,43.0,202.5,157.5,15.0,17.0,73.0,77.0,1022.1,1020.4,7.0,7.0,20.1,20.5,0,1,1
2910,15.1,24.2,2.0,3.0,7.6,157.5,37.0,270.0,157.5,17.0,17.0,75.0,68.0,1021.8,1019.2,6.0,7.0,18.9,21.2,1,1,0
2911,16.9,23.9,15.0,5.0,6.9,270.0,24.0,270.0,112.5,13.0,17.0,83.0,68.0,1021.7,1020.1,3.0,7.0,19.5,22.2,1,1,0
2912,16.7,25.5,15.8,3.4,10.3,90.0,22.0,270.0,90.0,15.0,13.0,82.0,66.0,1024.6,1022.0,3.0,2.0,19.3,23.2,1,0,0
2913,17.3,24.5,0.0,3.4,10.5,72.5,30.0,270.0,45.0,9.0,13.0,79.0,69.0,1023.1,1019.1,2.0,5.0,20.2,24.1,0,0,0
2914,17.1,25.9,0.0,4.0,7.1,202.5,44.0,292.5,180.0,13.0,24.0,70.0,69.0,1020.1,1019.1,1.0,7.0,20.2,21.8,0,1,0
2915,16.2,20.2,6.6,3.4,1.3,202.5,52.0,202.5,202.5,22.0,17.0,83.0,85.0,1024.2,1024.5,7.0,6.0,16.8,16.5,1,1,1
2916,15.3,23.1,3.8,2.6,9.9,157.5,43.0,112.5,112.5,22.0,20.0,61.0,49.0,1029.8,1029.3,5.0,3.0,20.1,21.5,1,0,0
2917,13.1,22.8,0.0,4.8,10.4,270.0,20.0,292.5,112.5,13.0,15.0,76.0,53.0,1032.0,1029.4,1.0,1.0,16.3,21.7,0,0,0
2918,14.2,23.7,0.0,2.8,9.6,270.0,22.0,292.5,90.0,13.0,13.0,75.0,56.0,1030.9,1027.6,3.0,3.0,17.2,22.2,0,0,0
2919,15.3,23.7,0.0,2.8,10.7,45.0,35.0,292.5,45.0,15.0,19.0,78.0,54.0,1028.1,1023.7,1.0,2.0,17.8,23.0,0,0,0
2920,15.7,25.1,0.0,5.2,7.7,90.0,24.0,270.0,90.0,11.0,20.0,84.0,61.0,1024.9,1021.5,7.0,1.0,18.4,23.7,0,0,0
2921,16.0,24.2,0.0,4.8,4.6,45.0,26.0,270.0,45.0,13.0,11.0,75.0,65.0,1022.8,1018.5,4.0,8.0,18.8,23.3,0,0,0
2922,18.8,26.5,0.0,3.4,4.5,0.0,33.0,45.0,292.5,4.0,9.0,74.0,54.0,1018.7,1015.6,8.0,6.0,20.5,26.0,0,1,0
2923,18.1,26.1,2.8,3.4,4.7,337.5,44.0,0.0,0.0,19.0,20.0,86.0,55.0,1013.6,1009.6,7.0,5.0,19.4,25.4,1,0,0
2924,13.9,21.3,0.0,4.8,6.1,0.0,0.0,315.0,45.0,7.0,9.0,56.0,60.0,1017.3,1012.2,0.0,7.0,16.3,21.2,0,0,0
2925,12.8,26.4,0.0,3.4,10.4,315.0,33.0,270.0,292.5,11.0,20.0,61.0,27.0,1012.6,1006.4,1.0,0.0,16.0,25.8,0,0,0
2926,16.0,26.2,0.0,8.0,10.2,337.5,26.0,270.0,90.0,17.0,15.0,49.0,41.0,1015.2,1014.2,1.0,2.0,19.1,23.1,0,0,0
2927,13.5,22.4,0.0,4.0,10.1,270.0,28.0,292.5,90.0,13.0,20.0,55.0,54.0,1020.7,1016.9,1.0,1.0,16.2,21.3,0,0,0
2928,14.0,26.7,0.0,3.4,9.9,0.0,0.0,270.0,112.5,19.0,13.0,69.0,42.0,1019.6,1017.2,4.0,1.0,16.4,23.2,0,0,0
2929,12.4,22.9,0.0,5.6,8.7,270.0,24.0,270.0,72.5,13.0,13.0,75.0,60.0,1021.3,1018.4,0.0,6.0,15.4,21.6,0,0,0
2930,15.3,20.8,0.0,1.4,0.0,292.5,22.0,270.0,90.0,11.0,9.0,86.0,74.0,1018.5,1013.8,7.0,7.0,18.2,20.5,0,1,1
2931,18.0,22.2,1.6,1.0,0.0,315.0,43.0,22.5,22.5,11.0,17.0,76.0,72.0,1008.8,1003.7,7.0,7.0,20.1,21.8,1,0,1
2932,17.3,24.6,0.0,4.4,9.7,315.0,72.0,315.0,292.5,20.0,35.0,51.0,35.0,1006.5,1004.3,1.0,1.0,19.8,23.8,0,0,0
2933,12.6,23.1,0.0,8.0,7.5,270.0,43.0,247.5,247.5,9.0,17.0,51.0,21.0,1015.5,1012.2,1.0,6.0,15.3,21.3,0,0,0
2934,13.7,24.5,0.0,6.0,9.1,270.0,46.0,337.5,292.5,15.0,22.0,52.0,35.0,1014.7,1013.9,2.0,6.0,17.5,23.3,0,0,0
2935,13.9,25.9,0.0,4.0,10.0,247.5,30.0,292.5,292.5,13.0,11.0,60.0,32.0,1021.8,1019.6,1.0,1.0,17.3,25.6,0,0,0
2936,12.4,26.6,0.0,7.2,10.2,270.0,28.0,292.5,72.5,19.0,15.0,62.0,50.0,1023.7,1019.9,0.0,0.0,14.7,22.3,0,0,0
2937,13.2,24.4,0.0,2.2,5.2,270.0,30.0,270.0,0.0,20.0,9.0,42.0,41.0,1017.4,1013.7,6.0,5.0,17.8,22.4,0,0,0
2938,13.6,22.9,0.0,3.2,9.1,72.5,28.0,270.0,45.0,17.0,15.0,66.0,59.0,1021.4,1017.7,1.0,1.0,16.4,22.4,0,0,0
2939,16.3,28.2,0.0,4.8,8.9,247.5,31.0,292.5,292.5,7.0,15.0,55.0,26.0,1017.0,1014.3,2.0,1.0,18.3,27.7,0,0,0
2940,12.7,21.9,0.0,6.6,3.0,247.5,39.0,270.0,0.0,17.0,11.0,49.0,34.0,1018.8,1015.2,7.0,7.0,14.6,21.4,0,0,0
2941,11.9,23.2,0.0,4.0,9.9,270.0,37.0,292.5,292.5,9.0,17.0,54.0,29.0,1017.9,1013.4,0.0,1.0,14.5,23.0,0,0,0
2942,12.8,24.9,0.0,4.0,9.2,0.0,0.0,247.5,135.0,19.0,17.0,53.0,51.0,1020.3,1019.3,0.0,1.0,17.3,22.2,0,0,0
2943,13.6,21.5,0.0,3.4,4.4,270.0,24.0,270.0,90.0,13.0,9.0,72.0,56.0,1027.3,1024.0,6.0,7.0,15.5,20.8,0,0,0
2944,14.5,22.0,0.0,2.0,9.1,22.5,24.0,270.0,90.0,13.0,9.0,82.0,66.0,1024.4,1020.2,1.0,4.0,16.0,21.8,0,0,0
2945,15.2,26.8,0.0,4.0,9.2,247.5,61.0,315.0,202.5,9.0,22.0,53.0,32.0,1013.9,1012.4,3.0,1.0,21.5,23.8,0,0,0
2946,12.1,22.3,0.0,7.6,9.9,270.0,44.0,270.0,247.5,17.0,19.0,50.0,21.0,1018.1,1013.6,1.0,2.0,14.1,20.8,0,0,0
2947,10.4,21.2,0.0,3.2,8.7,270.0,33.0,270.0,90.0,22.0,6.0,54.0,29.0,1017.8,1013.5,4.0,7.0,12.9,20.8,0,0,0
2948,12.9,20.2,0.2,4.6,4.8,315.0,48.0,337.5,315.0,22.0,24.0,52.0,48.0,1006.9,1000.4,7.0,2.0,15.0,19.9,0,0,0
2949,12.8,18.6,0.2,4.0,9.9,270.0,61.0,270.0,270.0,17.0,37.0,42.0,27.0,1003.5,1001.7,1.0,1.0,14.0,17.9,0,0,0
2950,9.8,14.8,0.0,5.6,2.1,270.0,39.0,337.5,270.0,9.0,13.0,63.0,70.0,1007.2,1006.0,6.0,6.0,12.9,14.3,0,1,1
2951,9.2,19.3,2.2,1.6,9.8,270.0,37.0,270.0,270.0,17.0,15.0,59.0,29.0,1017.2,1016.5,1.0,1.0,11.0,18.7,1,0,0
2952,7.3,19.9,0.2,2.6,9.5,270.0,39.0,270.0,247.5,24.0,9.0,62.0,30.0,1025.5,1024.1,1.0,1.0,9.5,19.1,0,0,0
2953,8.7,17.5,0.0,2.2,1.7,135.0,35.0,270.0,135.0,17.0,6.0,76.0,87.0,1029.6,1027.2,7.0,7.0,11.0,15.8,0,1,1
2954,10.9,17.9,29.4,0.6,1.4,270.0,24.0,270.0,72.5,15.0,7.0,89.0,74.0,1029.1,1026.6,7.0,7.0,13.1,16.0,1,0,1
2955,11.1,19.1,1.0,2.4,8.7,0.0,0.0,270.0,157.5,19.0,15.0,85.0,60.0,1027.0,1024.3,2.0,7.0,12.3,18.6,0,0,0
2956,11.7,18.3,0.2,2.4,1.3,247.5,28.0,292.5,180.0,11.0,11.0,78.0,73.0,1025.4,1021.6,7.0,7.0,13.3,18.3,0,1,1
2957,13.3,21.1,64.4,0.0,0.0,72.5,89.0,22.5,45.0,13.0,30.0,91.0,82.0,1015.4,1009.5,8.0,8.0,17.0,18.8,1,1,1
2958,16.3,19.7,93.8,0.0,0.0,72.5,96.0,45.0,72.5,31.0,57.0,89.0,85.0,1002.5,995.9,8.0,8.0,18.8,19.7,1,1,1
2959,13.7,18.4,68.4,12.6,2.2,270.0,59.0,270.0,247.5,28.0,28.0,59.0,43.0,999.8,998.4,7.0,7.0,14.9,17.9,1,0,1
2960,11.3,19.9,0.0,5.2,3.6,292.5,44.0,337.5,292.5,20.0,20.0,59.0,40.0,1004.1,1002.7,4.0,7.0,13.8,17.9,0,0,0
2961,10.9,20.7,0.0,1.8,9.3,292.5,31.0,292.5,292.5,15.0,15.0,65.0,40.0,1011.4,1009.2,1.0,1.0,13.8,20.2,0,0,0
2962,13.8,22.0,0.2,4.8,6.0,315.0,59.0,337.5,292.5,31.0,17.0,62.0,32.0,1006.8,1005.9,7.0,1.0,17.4,21.6,0,0,0
2963,13.1,21.4,0.2,6.2,9.1,270.0,35.0,292.5,292.5,15.0,7.0,64.0,41.0,1017.4,1016.8,1.0,1.0,15.3,20.8,0,0,0
2964,10.1,19.8,0.0,3.2,8.7,247.5,54.0,270.0,270.0,24.0,19.0,53.0,34.0,1022.5,1020.7,1.0,5.0,13.4,19.3,0,0,0
2965,7.9,18.1,0.0,5.4,8.3,225.0,33.0,270.0,180.0,22.0,7.0,62.0,34.0,1036.2,1034.9,4.0,1.0,9.4,17.6,0,0,0
2966,8.5,20.3,0.0,1.0,6.5,270.0,30.0,270.0,90.0,20.0,9.0,65.0,51.0,1039.0,1035.5,5.0,1.0,10.3,17.7,0,0,0
2967,9.9,21.2,0.0,2.2,9.6,0.0,0.0,270.0,292.5,15.0,6.0,80.0,42.0,1035.8,1031.6,1.0,4.0,11.6,20.9,0,0,0
2968,9.1,20.5,0.0,3.4,8.2,292.5,26.0,292.5,90.0,17.0,9.0,72.0,45.0,1033.4,1029.8,5.0,3.0,10.6,19.2,0,0,0
2969,10.2,22.2,0.0,2.2,9.6,337.5,30.0,270.0,0.0,13.0,11.0,81.0,42.0,1025.5,1019.3,1.0,1.0,12.9,21.2,0,0,0
2970,12.7,19.3,0.0,3.6,1.4,337.5,30.0,337.5,0.0,20.0,17.0,53.0,60.0,1017.7,1014.6,6.0,7.0,17.4,18.7,0,1,0
2971,14.7,21.1,5.0,3.6,3.4,202.5,31.0,90.0,112.5,6.0,4.0,90.0,64.0,1017.4,1015.4,7.0,6.0,15.4,20.7,1,0,0
2972,14.5,19.5,0.4,0.8,0.0,22.5,52.0,270.0,112.5,13.0,20.0,81.0,89.0,1017.2,1010.4,7.0,8.0,15.2,16.7,0,1,1
2973,15.0,20.4,38.8,2.2,3.5,337.5,52.0,337.5,315.0,9.0,22.0,76.0,52.0,999.5,994.2,6.0,6.0,16.2,17.9,1,0,1
2974,14.9,18.4,0.0,6.0,5.5,315.0,59.0,315.0,292.5,22.0,28.0,56.0,38.0,1003.3,1002.0,7.0,4.0,15.8,17.8,0,0,0
2975,12.8,19.7,0.0,4.4,9.0,270.0,50.0,315.0,270.0,17.0,28.0,60.0,34.0,1004.8,1005.0,2.0,1.0,15.0,19.3,0,0,0
2976,9.4,18.5,0.0,5.0,8.2,337.5,35.0,337.5,337.5,7.0,24.0,58.0,43.0,1012.6,1007.4,7.0,4.0,12.8,17.4,0,0,0
2977,12.7,16.3,0.0,3.8,6.5,270.0,69.0,292.5,270.0,13.0,43.0,52.0,33.0,1003.8,1003.2,5.0,3.0,15.8,14.4,0,0,0
2978,7.3,15.1,0.6,5.4,9.6,270.0,54.0,270.0,180.0,28.0,17.0,49.0,31.0,1018.1,1018.1,1.0,1.0,8.4,14.3,0,0,0
2979,5.6,15.3,0.0,3.6,5.2,270.0,39.0,270.0,270.0,20.0,7.0,61.0,45.0,1021.1,1017.0,6.0,7.0,7.4,13.7,0,0,0
2980,7.4,11.7,0.0,2.2,0.0,270.0,46.0,270.0,225.0,26.0,9.0,74.0,74.0,1015.3,1013.6,8.0,8.0,9.3,11.0,0,1,1
2981,7.7,17.3,2.4,1.4,8.9,247.5,46.0,270.0,202.5,31.0,13.0,57.0,36.0,1022.9,1023.1,1.0,1.0,9.6,16.9,1,0,0
2982,6.7,18.8,0.2,4.0,9.6,270.0,31.0,270.0,0.0,22.0,4.0,66.0,33.0,1028.4,1025.4,1.0,1.0,8.8,18.6,0,0,0
2983,5.4,16.5,0.0,1.8,0.0,315.0,44.0,270.0,337.5,11.0,24.0,78.0,33.0,1021.2,1015.1,1.0,7.0,7.7,14.5,0,0,1
2984,7.7,16.7,0.0,4.0,0.0,315.0,52.0,292.5,247.5,13.0,20.0,58.0,33.0,1015.7,1016.2,7.0,1.0,11.0,16.4,0,0,0
2985,8.2,18.2,0.0,2.8,9.5,270.0,37.0,270.0,270.0,24.0,17.0,62.0,36.0,1025.5,1023.2,1.0,1.0,10.1,17.8,0,0,0
2986,6.5,18.1,0.0,3.6,9.5,270.0,24.0,270.0,72.5,17.0,13.0,72.0,42.0,1026.6,1022.6,1.0,0.0,9.2,16.5,0,0,0
2987,6.4,15.6,0.0,3.4,7.5,270.0,22.0,292.5,135.0,13.0,6.0,77.0,58.0,1020.8,1016.2,5.0,7.0,7.6,14.4,0,1,0
2988,7.5,18.8,4.8,0.6,5.8,315.0,46.0,270.0,315.0,11.0,17.0,90.0,55.0,1011.9,1006.1,8.0,2.0,9.6,17.7,1,0,0
2989,9.5,17.7,0.2,4.4,4.8,270.0,61.0,292.5,247.5,22.0,31.0,54.0,47.0,1004.0,1003.0,6.0,6.0,12.9,15.9,0,1,0
2990,12.9,17.2,29.4,6.4,1.6,180.0,50.0,180.0,247.5,19.0,22.0,85.0,86.0,1015.4,1016.5,7.0,7.0,14.9,14.6,1,1,1
2991,12.4,15.6,22.4,0.0,0.0,270.0,28.0,270.0,202.5,17.0,7.0,92.0,80.0,1019.8,1018.4,8.0,8.0,12.7,15.5,1,1,1
2992,8.7,18.0,2.2,0.6,5.2,225.0,30.0,292.5,180.0,20.0,13.0,88.0,64.0,1023.5,1022.4,3.0,5.0,10.5,16.4,1,0,1
2993,10.5,17.9,1.0,1.8,7.3,270.0,30.0,292.5,90.0,13.0,15.0,90.0,69.0,1025.1,1021.3,3.0,3.0,11.9,16.7,0,0,0
2994,11.8,18.6,0.0,3.2,0.3,315.0,69.0,0.0,0.0,20.0,39.0,63.0,54.0,1015.2,1009.7,7.0,7.0,15.5,18.3,0,0,0
2995,14.8,20.2,0.2,1.2,7.8,315.0,54.0,292.5,315.0,15.0,33.0,41.0,26.0,1010.3,1007.1,6.0,7.0,16.6,18.7,0,0,0
2996,9.6,14.0,0.0,8.0,9.8,270.0,72.0,292.5,247.5,37.0,37.0,40.0,26.0,1017.3,1019.8,3.0,7.0,10.5,13.3,0,0,0
2997,6.7,17.0,0.0,5.2,9.6,247.5,50.0,270.0,270.0,30.0,20.0,54.0,27.0,1029.4,1025.9,7.0,2.0,8.6,16.4,0,0,0
2998,6.4,17.7,0.0,3.0,9.5,270.0,31.0,270.0,90.0,22.0,4.0,60.0,35.0,1030.3,1027.3,1.0,2.0,8.8,16.9,0,0,0
2999,6.9,18.9,0.0,1.8,4.7,270.0,28.0,270.0,157.5,19.0,15.0,71.0,65.0,1033.3,1030.2,2.0,7.0,9.3,17.1,0,0,0
3000,9.2,18.8,0.8,1.8,3.2,292.5,24.0,270.0,112.5,13.0,2.0,91.0,73.0,1031.2,1027.1,7.0,7.0,13.3,17.8,0,0,0
3001,11.0,24.2,0.0,1.2,8.9,292.5,30.0,270.0,292.5,9.0,15.0,92.0,45.0,1024.6,1019.8,1.0,0.0,11.5,23.9,0,0,0
3002,11.4,24.9,0.2,3.2,6.2,315.0,20.0,0.0,45.0,0.0,6.0,71.0,58.0,1021.7,1019.1,7.0,5.0,18.0,23.0,0,1,0
3003,16.5,16.9,17.0,2.4,0.0,225.0,35.0,180.0,247.5,9.0,13.0,91.0,90.0,1019.7,1018.4,8.0,8.0,16.7,16.2,1,1,1
3004,13.9,19.3,20.4,1.8,2.6,270.0,31.0,270.0,315.0,15.0,2.0,92.0,79.0,1019.9,1016.1,7.0,5.0,14.6,17.6,1,0,1
3005,13.1,25.7,0.0,0.2,7.4,337.5,52.0,337.5,315.0,30.0,30.0,66.0,44.0,1009.1,1001.0,6.0,4.0,19.3,25.1,0,1,0
3006,14.5,17.4,6.0,7.6,10.0,292.5,69.0,292.5,270.0,44.0,43.0,35.0,31.0,1004.3,1003.8,1.0,1.0,14.5,17.0,1,0,0
3007,7.8,14.3,0.0,4.0,5.4,247.5,46.0,270.0,315.0,22.0,15.0,50.0,39.0,1015.8,1012.1,7.0,2.0,8.7,13.6,0,0,0
3008,8.4,17.9,0.0,4.0,9.9,270.0,44.0,337.5,292.5,19.0,24.0,50.0,31.0,1012.7,1011.3,1.0,1.0,12.2,17.1,0,0,0
3009,10.2,17.9,0.0,4.8,9.9,292.5,39.0,0.0,90.0,6.0,9.0,52.0,47.0,1014.7,1012.8,1.0,1.0,14.0,17.7,0,0,0
3010,10.8,18.6,0.0,5.4,10.1,270.0,63.0,315.0,247.5,19.0,26.0,53.0,32.0,1012.2,1013.3,2.0,3.0,14.7,18.5,0,0,0
3011,8.8,19.4,0.0,4.0,10.1,247.5,48.0,270.0,292.5,19.0,11.0,57.0,34.0,1024.3,1020.5,1.0,0.0,11.1,19.0,0,0,0
3012,7.3,18.5,0.0,4.0,10.1,247.5,50.0,270.0,292.5,24.0,11.0,61.0,34.0,1023.0,1018.0,1.0,2.0,9.8,17.6,0,0,0
3013,8.7,19.8,0.0,4.2,10.0,270.0,33.0,270.0,112.5,26.0,9.0,63.0,50.0,1023.3,1020.2,1.0,3.0,10.4,17.9,0,0,0
3014,10.4,20.9,0.0,2.8,3.2,270.0,24.0,270.0,292.5,15.0,7.0,75.0,37.0,1018.0,1015.3,7.0,2.0,11.9,20.5,0,0,0
3015,10.9,18.4,0.0,2.2,0.7,270.0,22.0,292.5,270.0,6.0,6.0,66.0,54.0,1017.2,1013.0,6.0,8.0,13.3,17.0,0,0,0
3016,11.5,15.8,0.4,1.0,0.9,135.0,54.0,270.0,180.0,15.0,24.0,76.0,77.0,1013.7,1013.9,7.0,8.0,12.8,13.2,0,1,1
3017,10.7,14.6,24.8,2.6,0.2,180.0,63.0,135.0,157.5,31.0,24.0,77.0,89.0,1018.0,1017.7,8.0,8.0,13.6,12.6,1,1,1
3018,10.8,18.1,61.0,9.4,0.0,135.0,61.0,270.0,202.5,15.0,19.0,90.0,60.0,1024.3,1025.1,6.0,7.0,11.6,15.5,1,1,1
3019,9.7,16.2,4.0,3.2,2.7,225.0,35.0,270.0,202.5,20.0,17.0,90.0,67.0,1030.4,1028.3,6.0,6.0,11.2,14.7,1,1,1
3020,9.2,15.5,1.8,2.6,2.2,157.5,31.0,270.0,135.0,17.0,7.0,78.0,71.0,1029.0,1026.8,7.0,7.0,10.8,14.7,1,0,1
3021,10.3,16.4,0.6,0.6,2.6,270.0,33.0,270.0,112.5,15.0,7.0,80.0,64.0,1027.4,1024.7,7.0,6.0,12.4,15.9,0,0,0
3022,8.7,19.7,0.0,2.6,10.8,270.0,28.0,292.5,90.0,22.0,11.0,75.0,52.0,1026.4,1022.9,1.0,1.0,11.0,17.9,0,0,0
3023,8.1,19.1,0.0,2.0,6.9,22.5,28.0,270.0,45.0,17.0,11.0,73.0,52.0,1023.1,1017.9,5.0,7.0,11.0,18.8,0,0,0
3024,10.9,25.2,0.0,4.8,9.2,315.0,44.0,337.5,337.5,17.0,24.0,52.0,33.0,1015.6,1011.4,3.0,3.0,17.6,24.6,0,0,0
